sentence_id,reference,TensorFlow NMT_hypothesis,PyTorch Transformer_hypothesis,TensorFlow NMT_sentence_chrfpp,PyTorch Transformer_sentence_chrfpp,chrfpp_difference_TensorFlow NMT_minus_PyTorch Transformer,winner
1441,"Tám năm trước khi tôi còn ở phòng nghiên cứu truyền thông , tôi đã khám phá ra ý tưởng đó là làm sao để đưa khả năng kĩ sư đến với nghệ sĩ và nhà thiết kế .","Tám năm trước khi tôi ở trong phòng thí nghiệm của chương trình , tôi bắt đầu khám phá ra ý tưởng về cách để đặt sức mạnh của các kỹ sư trong tay của các nghệ sĩ và nhà thiết kế .","tám năm trước khi tôi đang ở trong phòng thí nghiệm truyền thông, tôi bắt đầu khám phá ý tưởng này làm sao để đặt sức mạnh của các kỹ sư trong tay các nghệ sĩ và nhà thiết kế.",47.204269024050035,55.63462997983505,-8.430360955785012,PyTorch Transformer
1442,Một vài năm trước tôi đã bắt đầu phát triển littleBits .,Một vài năm trước tôi bắt đầu phát triển .,một vài năm trước đây tôi bắt đầu phát triển wikipedia.,69.64171159343573,62.49457928077469,7.147132312661043,TensorFlow NMT
1443,Để tôi cho bạn thấy chúng hoạt động ra sao .,Để tôi cho bạn xem cách họ làm việc .,để tôi chỉ cho các bạn cách chúng hoạt động như thế nào.,32.39826870663239,50.735368867106914,-18.33710016047452,PyTorch Transformer
1444,LittleBit là những cấu kiện điện tử với những chức năng khác nhau .,Sự truyền bá là những quy mô điện tử với nhau .,bao gồm những mô hình điện tử với mỗi một chức năng cụ thể.,34.90666673467389,34.154951550607336,0.7517151840665548,TensorFlow NMT
1445,"Chúng đã được thiết kế sẵn để trở thành ánh sáng , âm thanh , động cơ và cảm biến .","Họ là những người làm được được , âm thanh , động cơ và cảm ứng .","chúng được tái tạo để ánh sáng, âm thanh, động cơ và cảm biến.",39.317333299466114,63.264628991359174,-23.94729569189306,PyTorch Transformer
1446,Và phần thú vị nhất về chúng là chúng kết dính với nhau nhờ nam châm .,Và phần tốt nhất là họ mang lại với những nam châm .,và điều tốt nhất là họ lấy nhau với nam châm.,33.575277818548734,26.355519330862652,7.219758487686082,TensorFlow NMT
1447,Nên bạn không thể đặt chúng sai được .,Vậy nên bạn không thể đặt chúng ra .,vì vậy bạn không thể đưa chúng đi sai hướng.,72.26199536085703,46.60958156167076,25.65241379918627,TensorFlow NMT
1448,Những &quot; viên gạch &quot; này đã được đánh dấu bằng màu .,Những viên gạch được tô màu .,những viên gạch này được mã hoá màu sắc.,27.210965723471414,28.54634515131388,-1.335379427842465,PyTorch Transformer
1449,"Xanh lá cây là đầu ra , xanh biển là nguồn điện , hồng là đầu vào và da cam là dây dẫn .","Màu xanh là do , xanh là sức mạnh , màu xanh là nguồn điện , là những thứ màu vàng .","màu xanh lá cây là năng lượng xanh, màu xanh là quyền lực, màu hồng và màu cam là dây.",31.232220186847076,35.953414365800526,-4.72119417895345,PyTorch Transformer
1450,Thế nên những việc bạn cần làm là nối xanh biển với xanh lá và rồi rất nhanh chóng bạn sẽ có thể bắt tay vào làm những mạch lớn hơn .,"Vì vậy , tất cả các bạn cần phải làm được là một cái gì đó xanh để có thể bắt đầu tạo ra một mạch lớn cho một mạch xanh .",vì vậy tất cả những gì bạn cần làm là lấy một màu xanh lá cây với màu xanh lá cây và nhanh chóng bạn có thể bắt đầu tạo ra những mạch lớn hơn.,24.500635241915624,49.99715109989591,-25.496515857980285,PyTorch Transformer
1451,"Bạn gắn xanh biển với xanh lá , bạn có thể làm ra mạch đèn .",Bạn đặt một cái xanh để có thể tạo ra ánh sáng .,"bạn đặt một màu xanh dương vào màu xanh lá cây, bạn có thể tạo ra ánh sáng.",21.413575609448362,35.8006533394611,-14.387077730012738,PyTorch Transformer
1452,Bạn cho một núm xoay vào giữa và giờ bạn có thể chỉnh sáng tối cho đèn .,Bạn có thể đặt một cái nút trong giữa và bây giờ bạn đã làm một chút .,bạn có thể đặt một cái nút vào giữa và bây giờ bạn đã làm một cái gì đó nhỏ hơn một chút.,32.716077609667074,36.82873119514482,-4.112653585477744,PyTorch Transformer
1453,"Thay núm xoay bằng khối tạo xung , như thế này , và giờ bạn đã có một mạch đèn nhấp nháy .","Sự truyền bá ra khỏi một loại kích thích , đó là ở đây , và bây giờ bạn đã làm một chút một chút .","chuyển sang nút cho một mô hình kích thích, ở đây, và bây giờ bạn đã tạo ra một cái vỏ nho nhỏ.",21.160566937829508,24.623813341030388,-3.4632464032008805,PyTorch Transformer
1454,Gắn thêm chiếc chuông điện này và giờ bạn đã tạo ra máy tạo tiếng động .,Cộng đồng cho một số thứ khác và bạn đã tạo ra một cái máy tiếng ồn .,thêm cái nút bấm này vào một cái nút thêm và bạn đã tạo ra một cỗ máy ồn ào.,32.335992410352155,31.218072457555333,1.1179199527968215,TensorFlow NMT
1455,Tôi sẽ tắt tiếng này đi .,Tôi sẽ dừng lại .,tôi sẽ dừng lại điều đó.,23.66687548450533,23.445700648680525,0.22117483582480446,TensorFlow NMT
1456,"Như các bạn đã thấy , không chỉ đơn giản để chơi littleBits còn tỏ ra là một công cụ mạnh .","Và vì vậy , một trò chơi đơn giản , thực sự là một sự mạnh mẽ .","vì thế, vượt ra khỏi trò chơi đơn giản, tất cả đều có sức mạnh to lớn.",21.005348044477273,19.28555946797647,1.7197885765008039,TensorFlow NMT
1457,"Thay vì phải lập trình , nối dây hay hàn mạch , littleBits cho phép bạn lập trình bằng những thao tác trực quan đơn giản .","Thay vì phải có thể lập trình , để tạo ra , để làm cho các bạn nên xây dựng các cử chỉ đơn giản .","thay vì phải có chương trình, để dây điện, đến tiểu da, tất cả cho phép bạn lập trình bằng những cử chỉ đơn giản.",30.554145548768407,49.574438229193,-19.020292680424593,PyTorch Transformer
1458,"Để làm cho mạch nhày nhấp nháy nhanh hoặc chậm hơn , bạn chỉ cần xoay núm vặn này và thay đổi tốc độ nháy đen một cách đơn giản .","Để làm cho nó trở nên nhanh chóng hơn hoặc chậm hơn , bạn sẽ chỉ tắt cái nút này và làm cho nó trở nên nhanh chóng hơn hoặc chậm hơn .","để làm cho chớp mắt này nhanh hơn hoặc chậm hơn, bạn chỉ cần xoay cái nút này và kích hoạt nó nhanh hơn hoặc chậm hơn.",33.03590888996429,44.037922182787746,-11.002013292823456,PyTorch Transformer
1459,Ý tưởng đằng sau littleBits là xem nó như thể một dạng thư viện đang được phát triển .,Ý tưởng đằng sau những người đã trở thành một thư viện lớn .,ý tưởng đằng sau cái ý tưởng này là nó là một thư viện đang lớn dần.,33.05078831788617,39.03114633875047,-5.980358020864294,PyTorch Transformer
1460,Chúng tôi muốn tích hợp mọi tương tác trên thế giới vào những &quot; viên gạch &quot; có thể sử dụng dễ dàng .,Chúng ta muốn làm cho mỗi tương tác với một viên gạch trong thế giới .,chúng ta muốn tạo ra mọi sự tương tác đơn lẻ trên thế giới thành một công cụ sẵn sàng để sử dụng những viên gạch.,29.517681565432554,40.6602845842507,-11.142603018818143,PyTorch Transformer
1461,"Ánh sáng , âm thanh , tấm pin mặt trời , động cơ -- mọi thứ đều có thể tiếp cận được .","Ánh sáng , những tấm hình mặt trời , những động cơ , động cơ , những thứ nên được tiếp cận .","ánh sáng, âm thanh, các tấm năng lượng mặt trời, động cơ tất cả mọi thứ đều có thể tiếp cận được.",42.23258621927646,77.97344438004056,-35.7408581607641,PyTorch Transformer
1462,Chúng tôi đã đưa littleBits cho trẻ nhỏ và xem chúng chơi với littleBits .,Chúng tôi đã đưa ra sự cho các em đến với trẻ em và nhìn thấy chúng chơi với họ .,chúng ta đã cho chúng ta những món quà cho những đứa trẻ và thấy chúng chơi với chúng.,44.13587313244066,30.599690895933335,13.536182236507322,TensorFlow NMT
1463,Và đó là một trải nghiệm tuyệt vời .,Và đó là một trải nghiệm đáng kinh ngạc .,và đó là một trải nghiệm đáng kinh ngạc.,64.93539680746542,64.93539680746542,0.0,Tie
1464,Điều hay nhất đó là làm cho trẻ nhỏ bắt đầu hiểu về hoạt động của những thiết bị điện tử hằng ngày xung quanh chúng điều mà chúng không được học ở trường lớp .,Điều đáng kể nhất là cách họ bắt đầu hiểu được điện tử xung quanh những người khác nhau mà họ không học ở trường học .,thứ đẹp nhất là cách họ bắt đầu hiểu điện tử xung quanh họ hàng ngày mà họ không học ở trường.,35.77962654147415,32.62088456425599,3.1587419772181633,TensorFlow NMT
1465,"Ví dụ như đèn ngủ hoạt động ra sao , hay tại sao cửa thang máy tự động đóng mở , hay làm sao chiếc iPod phản ứng lại những cái chạm tay .","Ví dụ , làm sao một chiếc máy tính , hay tại sao một chiếc máy bay , hay một chiếc iPod phản ứng với nhau .","ví dụ, làm thế nào mà một chiếc thang máy có thể hoạt động, hoặc tại sao một chiếc thang máy lại mở, hoặc làm thế nào mà một chiếc ipod phản ứng lại với chạm vào.",36.18816674802026,39.75942751978399,-3.5712607717637326,PyTorch Transformer
1466,Chúng tôi cũng đưa littleBits tới các trường dạy thiết kế .,Chúng ta cũng đã lấy được sự tiến bộ để thiết kế các trường học .,chúng tôi cũng đang sử dụng những thứ vỏ bọc để thiết kế các trường học.,38.942682462004356,47.20646367140828,-8.263781209403923,PyTorch Transformer
1467,Ví dụ như ở đây chúng tôi có những nhà thiết kế mà hoàn toàn không biết chút gì về điện tử bắt đầu chơi với littleBits như công cụ sáng tạo .,"Ví dụ , chúng ta có các nhà thiết kế với không có gì có một trải nghiệm với các thiết bị có thể chơi với những thứ có thể chơi với những người làm cho những vật chất .","ví dụ, chúng tôi đã có những nhà thiết kế không có kinh nghiệm nào với những thiết bị điện tử bắt đầu chơi đùa với những vật liệu như là một vật liệu.",29.10268217897328,42.935667763682815,-13.832985584709537,PyTorch Transformer
1468,"Và ở đây bạn sẽ thấy , cùng với vải nỉ , giấy và chai nước , Geordie đã làm ra ...","Đây là một cái cho thấy , với những chai nước , chúng ta có một số hoá chất .","ở đây, bạn thấy đấy, với cảm giác và những chai nước giấy, chúng ta có những chai nước ngọt.",24.41911225458684,27.947506557764886,-3.5283943031780467,PyTorch Transformer
1469,"Một vài tuần trước chúng tôi đưa littleBits tới RISD và đưa chúng cho một vài nhà thiết kế không có kinh nghiệm gì với kĩ thuật chỉ với bìa , gỗ và giấy -- và bảo với họ rằng &quot; Hãy làm gì đó . &quot;","Một vài tuần trước chúng tôi đã lấy được để tiến bộ để làm cho họ một vài nhà thiết kế không có gì trải qua việc làm việc trong kỹ thuật không có gì có một sự kinh nghiệm nào trong các công nghệ ,","một vài tuần trước, chúng tôi đã đưa những thiết kế cho họ một số nhà thiết kế không có kinh nghiệm nào trong ngành kỹ thuật, gỗ và giấy nói với họ & quot tạo ra thứ gì đó. & quot",39.697312368869724,47.96652598694964,-8.269213618079917,PyTorch Transformer
1470,"Đây là ví dụ về dự án mà họ đã làm , súng bắn hoa giấy kích hoạt bằng cử động .","Đây là một ví dụ về một dự án mà họ tạo ra , một quả thuỷ sinh siêu .","đây là một ví dụ về một dự án mà họ đã làm, một quả bóng hoạt động được kích hoạt vỏ não nguyên vẹn.",29.36043357138739,48.253047331636594,-18.892613760249205,PyTorch Transformer
1471,"Hãy đợi đã , đây là dự án ưa thích của tôi .","Nhưng khi chờ , đây là dự án yêu thích của tôi .","nhưng hãy chờ, đây thực sự là dự án yêu thích của tôi.",59.204361169298714,52.38761730229323,6.816743867005485,TensorFlow NMT
1472,Đó là một con tôm hùm làm bằng đất nặn và nó sợ bóng tối .,Đó là một con gián đã làm được một cách rất đáng sợ khi biết về tối đen .,đó là một con bò nướng làm từ những gì nghe thấy sợ hãi của bóng tối.,30.327038745598134,39.2473566799999,-8.92031793440177,PyTorch Transformer
1473,"Đối với những người không phải kĩ sư , littleBits đã trở thành một dạng vật liệu khác , điện tử đã trở thành một vật liệu mới .","Để những người này , sự thật này trở thành một loại liệu khác , điện tử trở thành một loại liệu khác .","đối với những kỹ sư không được thiết kế như thế này, dàng trở thành một vật liệu khác, điện tử trở thành một vật liệu khác.",45.44910591843335,56.34270977421739,-10.893603855784043,PyTorch Transformer
1474,Và chúng tôi muốn vật liệu này tiếp cận được với mọi người .,Và chúng ta muốn làm điều này có thể đạt được được những thứ này để có thể đạt được được .,và chúng tôi muốn tạo ra vật liệu này có thể tiếp cận được với mọi người.,24.384631963650786,85.27969528076903,-60.89506331711824,PyTorch Transformer
1475,Thế nên littleBits là dự án mở .,"Vì vậy , sự thật là nguồn mở .","vì vậy, lắng nghe là mã nguồn mở.",17.362134609657325,15.316589082263063,2.045545527394262,TensorFlow NMT
1476,"Bạn có thể lên trang web , tải về những file thiết kế và tự làm chúng .","Bạn có thể đi trên trang web , tải lên các tập quan thiết kế , tạo ra chúng .","bạn có thể lên trang web, tải về tất cả các hồ sơ thiết kế, tự làm cho họ.",50.59152140215992,62.11606503719184,-11.524543635031918,PyTorch Transformer
1477,"Chúng tôi muốn cổ vũ thế giới của những nhà kiến tạo , nhà phát minh và những người cống hiến , bởi vì thế giới này , nơi chúng ta đang sống , thế giới tương tác này , là của chúng ta .","Chúng ta muốn khuyến khích một thế giới các nhà sáng tạo , của các nhà phát minh , của những người dân cư , bởi vì thế giới chúng ta sống trong , thế giới tương tác này , là chúng ta .","chúng ta muốn khuyến khích một thế giới những người sáng tạo, những nhà phát minh, những người đóng góp, bởi vì thế giới này mà chúng ta đang sống trong, thế giới tương tác này, là của chúng ta.",59.27001305710385,66.7073345119366,-7.437321454832741,PyTorch Transformer
1478,Hãy tiến lên và bắt đầu phát minh .,"Vậy nên , hãy đến trước và bắt đầu phát minh .",tiếp tục và bắt đầu phát minh.,63.68292738764624,64.8026763419949,-1.1197489543486583,PyTorch Transformer
1479,Cám ơn các bạn .,Cảm ơn .,xin cảm ơn.,16.468804803432132,17.92476024348925,-1.4559554400571173,PyTorch Transformer
1480,Vào thập kỷ 80 tại Đông Đức cũ nếu bạn sở hữu một chiếc máy đánh chữ bạn sẽ phải đăng ký nó với chính quyền,"Trong những năm 1980 , nếu bạn sở hữu một cái máy đánh chữ , nếu bạn có một cái máy đánh giá , bạn phải đăng ký nó với chính phủ .","vào những năm 1980, ở trung đông cộng sản, nếu bạn sở hữu một máy đánh chữ, bạn phải đăng ký nó với chính phủ.",50.09683114494714,52.68908873290145,-2.5922575879543146,PyTorch Transformer
1481,"Không những vậy , bạn còn phải đăng ký một bản tài liệu mẫu được xuất ra từ chiếc máy đánh chữ đó .",Bạn phải đăng ký một bản nhạc của một bản nhạc .,bạn phải đăng một mẩu tin từ máy đánh chữ.,26.48993415450407,27.103963748855577,-0.6140295943515071,PyTorch Transformer
1482,Mục đích của việc này là để chính quyền có thể biết được nguồn gốc của những tài liệu đó,Và đây là điều này được làm cho những gì mà các nước này có thể theo dõi được từ đâu .,"và điều này đã được thực hiện như vậy, chính phủ có thể theo dõi nơi mà văn bản được truyền đạt.",19.916836471407066,18.94956474287101,0.9672717285360548,TensorFlow NMT
1483,Nếu chính quyền phát hiện ra những tài liệu mang những tư tưởng không đúng đắn họ có thể truy ra ai là chủ nhân của những &quot; tư tưởng lệch lạc &quot; này .,"Nếu chúng tôi tìm ra một bài báo có một loại sai lầm , họ có thể theo dõi những ai tạo ra một cách nào đó .","nếu họ tìm thấy một tờ giấy có một kiểu suy nghĩ sai lầm, họ có thể theo dõi những người đã tạo ra suy nghĩ đó.",16.155993092515345,14.694149241192827,1.4618438513225183,TensorFlow NMT
1484,"Và chúng ta , ở phương Tây không thể hiểu tại sao những điều đó lại có thể là sự thật khi những phương thức đó là kẻ thù của tự do ngôn luận .","Và chúng ta ở phương Tây không thể hiểu được cách nào có thể làm được điều này , cách nào đó sẽ được định nghĩa bởi sự tự do của cuộc nói chuyện .","và chúng tôi ở phương tây không thể hiểu được làm cách nào mà bất cứ ai có thể làm điều này, làm thế nào mà điều này có thể hạn chế sự tự do ngôn luận.",39.29749564205577,44.43556095203909,-5.138065309983318,PyTorch Transformer
1485,Chúng ta sẽ không bao giờ làm như vậy tại chính những quốc gia của mình .,Chúng ta không bao giờ làm điều đó trong những nước của chúng ta .,chúng ta sẽ không bao giờ làm điều đó ở các quốc gia của chính chúng ta.,40.425608395359205,58.38406882841469,-17.958460433055485,PyTorch Transformer
1486,"Nhưng ngày hôm nay , tại chính thời khắc năm 2011 này nếu bạn có mua một chiếc máy in laser màu từ bất kỳ nhà sản xuất máy in có tên tuổi nào và nếu bạn có thử in ra một trang giấy kết quả là trang giấy đó sẽ có những chấm nhỏ màu vàng nhạt được đánh dấu trên tất cả các tài liệu bạn in ra theo một kiểu ký hiệu nào đó , để từ trang giấy này có thể truy ngược lại nguồn gốc là từ bạn và chiếc máy in của bạn .","Nhưng hôm nay , nếu bạn đi đến năm 2011 , nếu bạn đi ra một chiếc máy in cho các nhà chế tạo trong những nhà chế tạo không có thiết bị cho những nhà chế tạo trong một chiếc máy in 3D mà tạo ra trang web","nhưng ngày nay năm 2011, nếu bạn đi mua một máy in laser màu từ bất kỳ nhà sản xuất tia laser lớn nào và in một trang, trang đó sẽ có những dấu chấm màu vàng trên mỗi trang trên một mẫu mà tạo ra",22.56608324839674,31.341683852514425,-8.775600604117685,PyTorch Transformer
1487,Điều này đang diễn ra với chúng ta ngày hôm nay .,Đây là điều này xảy ra với chúng ta .,điều này đang diễn ra với chúng ta ngày nay.,45.02970204977312,86.71926058251522,-41.6895585327421,PyTorch Transformer
1488,Và có vẻ như không ai định &quot; làm ầm lên &quot; về chuyện này .,Và không ai có vẻ như là một sự chú trọng về nó .,và dường như không ai bị ảnh hưởng nghiêm trọng về nó.,26.980728307149548,21.910219025643936,5.070509281505611,TensorFlow NMT
1489,"Đây chính là một ví dụ về cách mà chính phủ của chúng ta đang sử dụng công nghệ để chống lại chúng ta , những công dân của đất nước .","Đây là một ví dụ về những cách mà chính phủ của chính phủ đang sử dụng công nghệ chống lại chúng ta , những công dân .","và đây là một ví dụ về những cách mà chính phủ của chúng ta đang sử dụng công nghệ chống lại chúng ta, những công dân.",72.23980791114514,77.66254659496391,-5.422738683818778,PyTorch Transformer
1490,Và đây cũng chính là một trong ba nguồn gốc chính cho những vấn đề trên mạng hiện nay .,Và đây là một trong những vấn đề chính trị của vấn đề trên mạng .,và đây là một trong ba nguồn chính của các vấn đề trực tuyến ngày nay.,47.11947016634655,45.573629350931135,1.545840815415417,TensorFlow NMT
1491,"Nhìn lại những gì đang thật sự diễn ra trong thế giới mạng , chúng ta có thể phân loại các hoạt động tấn công mạng dựa trên những kẻ tấn công","Nếu chúng ta nhìn vào những gì thực sự xảy ra trong thế giới trực tuyến , chúng ta có thể có một nhóm các cuộc tấn công dựa trên những cuộc tấn công .","nếu chúng ta nhìn vào những gì đang diễn ra trên thế giới trực tuyến, chúng ta có thể tổ chức các cuộc tấn công dựa trên những kẻ tấn công.",49.41770045530179,55.338666631156286,-5.920966175854495,PyTorch Transformer
1492,Có ba nguồn tấn công chính .,Chúng ta có 3 nhóm chính trị .,chúng ta có ba nhóm chính.,20.4742842289837,36.51450582171148,-16.040221592727782,PyTorch Transformer
1493,Từ những tội phạm mạng,Chúng ta có những tội phạm trực tuyến .,chúng ta có tội phạm trực tuyến.,53.17439985336412,31.600669079249005,21.573730774115116,TensorFlow NMT
1494,"Như ở đây , chúng ta có Dimitry Golubov đến từ thành phố Kiev , Ukraine","Như ở đây , chúng tôi có thể làm cho ông ấy một cách siêu tuệ từ thành phố của Tesla .","giống như ở đây, chúng ta có những gì anh hùng từ thành phố chúng ta đã nói chuyện bằng sáng chế ở cairo.",40.500458266262655,44.10386474391837,-3.6034064776557173,PyTorch Transformer
1495,Và động lực của loại tội phạm mạng này rất đơn giản và dễ hiểu .,Và động lực của những tội phạm của những kẻ phạm vi rất dễ hiểu .,và những động cơ của tội phạm trực tuyến rất dễ hiểu.,46.86666019613172,33.99325368341658,12.873406512715135,TensorFlow NMT
1496,Kiếm tiền !,Những người này tạo tiền .,những người này kiếm tiền.,16.708117299522673,55.9682507991456,-39.260133499622924,PyTorch Transformer
1497,"Họ sử dụng các hoạt động tấn công trực tuyến để kiếm thật nhiều tiền , rất rất nhiều tiền .","Họ dùng những cuộc tấn công trực tuyến để tạo ra nhiều tiền , và rất nhiều thứ .","họ sử dụng các cuộc tấn công trực tuyến để kiếm được nhiều tiền, và rất nhiều thứ khác nữa.",49.14472794992644,63.16662827362347,-14.021900323697032,PyTorch Transformer
1498,Một số ví dụ điển hình về những triệu phú đến từ thế giới mạng những người kiếm được bộn tiền từ hoạt động tấn công mạng .,"Chúng tôi thực sự có một vài trường hợp của nạn nhân , một cách làm cho những người làm tiền cho những cuộc tấn công của họ .","chúng tôi thực sự có một vài trường hợp của triệu phú trên mạng, phô mai, những người đã kiếm tiền với những cuộc tấn công của họ.",24.257825972618583,31.434876891587987,-7.177050918969403,PyTorch Transformer
1499,"Đây là Vladimir Tsastsin đến từ Tartu , Estonia",Đây là một hình ảnh được lưu trữ theo việc chống lại .,và đây là những hình thể này được sao chép trong sạch các bạn.,13.927123750297604,12.824873909817471,1.1022498404801322,TensorFlow NMT
1500,Alfred Gonzalez .,Đây là Alfred Rico .,đây là thất vọng.,29.474947749551855,7.0548489666136724,22.420098782938183,TensorFlow NMT
1501,Stephen Watt .,Đây là Stephen Fuller .,đây là stephen hawking.,38.11971546677028,39.41463751018405,-1.29492204341377,PyTorch Transformer
1502,Bjorn Sundin .,Đây là một cuộc thi của Matthieu .,đây là các chất hoá học.,5.625,5.155145326001572,0.4698546739984284,TensorFlow NMT
1503,"Matthew Anderson , Tariq Al-Daour vân vân và vân vân .","Đây là Matthew Anderson , một sự uỷ trương và vì thế , trong đó .","đây là howard anderson, al qaeda, al qaeda, và vân vân.",34.942287848633526,38.85363530025595,-3.911347451622426,PyTorch Transformer
1504,"Họ tìm kiếm sự giàu có từ hoạt động trên mạng , thông qua các cách thức bất hợp pháp như việc sử dụng các trojans tấn công hệ thống ngân hàng để lấy cắp tiền từ tài khoản của chúng ta khi chúng ta thực hiện các giao dịch trực tuyến hoặc với các phần mềm ghi lại thao tác bàn phím giúp họ có được thông tin thẻ tín dụng khi chúng ta mua hàng trực tuyến từ những máy tính bị lây nhiễm .","Những người này tạo ra mục tiêu của họ , nhưng chúng tạo ra nó thông qua bất kỳ điều trị nào có nghĩa là sử dụng các nguyên nhân như là những nhân tố ngân hàng để ăn cắp tiền từ tài khoản của chúng ta trong khi chúng ta làm hàng loạt","những người này làm vận mệnh trực tuyến của họ, nhưng họ làm nó thông qua một cách bất hợp pháp bằng cách sử dụng những thứ như những bộ phận ngân hàng để ăn cắp tiền từ tài khoản ngân hàng của chúng ta trong khi",29.4582577203691,29.282608440664276,0.17564927970482458,TensorFlow NMT
1505,"Cơ quan mật vụ Hoa Kỳ , 2 tháng trước đã đóng băng tài khoản ngân hàng Thuỵ Sỹ của Sam Jain , người trong ảnh với 14.9 triệu đô la trong tài khoản tại thời điểm bị đóng băng .","Chính phủ Mỹ bí mật , hai tháng trước , sự kết thúc của các tài khoản ở nhà nước của ông , và ngân hàng , ngân hàng của ông đã làm gốm triệu đô la ở đó khi nó là lạnh .","dịch vụ bí mật hoa kỳ, hai tháng trước, đã đóng băng tài khoản ngân hàng thuỵ sĩ. sam smith ở ngay đây, và tài khoản ngân hàng này có hàng triệu đô la mỹ trên đó khi nó bị đóng băng.",27.206919381427962,51.124379186856395,-23.917459805428432,PyTorch Transformer
1506,Jain hiện đang lẩn trốn ; và không ai biết anh ta đang ở đâu .,"Ông ấy là người làm bản thân mình , không ai biết ông ấy là gì .","ông teszler, người tự thân của anh ta đang ở trên đường kẻ không ai biết anh ta đang ở đâu.",24.223554751692486,53.07456168183611,-28.851006930143622,PyTorch Transformer
1507,Và tôi khẳng định rằng ngày nay nguy cơ mà chúng ta trở thành nạn nhân của tội phạm mạng còn lớn hơn nguy cơ trong thế giới thực này .,Và tôi đã bảo rằng nó là khả năng cho bất cứ ai chúng ta trở thành nạn nhân của một tội phạm của một tội phạm trên thế giới thực .,và tôi tuyên bố rằng nó đã có khả năng là chúng ta có thể trở thành nạn nhân của một tội phạm trực tuyến hơn là trên thế giới thực.,43.95745981766987,44.01730381950149,-0.059844001831621085,PyTorch Transformer
1508,Và một sự thật rõ ràng là những hiểm hoạ này đang ngày càng trở nên tồi tệ hơn .,Và thật sự là điều này chỉ có thể trở nên tồi tệ hơn .,và rất rõ ràng rằng điều này chỉ có thể trở nên tồi tệ hơn.,35.93145279474603,38.362212871334876,-2.4307600765888466,PyTorch Transformer
1509,"Trong tương lai không xa , phần lớn các vụ phạm pháp sẽ xảy ra ở trên thế giới mạng .","Trong tương lai , phần lớn tội phạm sẽ xảy ra trên mạng .","trong tương lai, phần lớn tội phạm sẽ diễn ra trên mạng.",47.1530595324834,40.99160625234147,6.161453280141927,TensorFlow NMT
1510,Loại tấn công mạng thứ hai mà chúng ta thấy hiện nay không đến vì mục đích kiếm tiền .,Một nhóm chính trị thứ hai của việc này là chúng ta đang xem xét hôm nay không phải là sự thúc đẩy .,nhóm thứ hai của những kẻ tấn công mà chúng ta đang xem hôm nay không được thúc đẩy bởi tiền bạc.,28.489025565898928,40.603895539953605,-12.114869974054677,PyTorch Transformer
1511,"Họ được thúc đẩy vì những mục đích khác -- chống đối chính phủ , bất đồng chính kiến , và đôi khi cũng chỉ để vui đùa .","Họ đang được đưa ra bởi những gì khác -- thúc đẩy bởi những cuộc biểu tình , thúc đẩy bởi một kiến thức , thúc đẩy bởi một kiến thức , thúc đẩy bởi sự hài hước .","chúng được thúc đẩy bởi những thứ khác thúc đẩy bởi những cuộc biểu tình, thúc đẩy bởi một ý kiến, thúc đẩy bởi những người hài hước.",24.57142500964293,24.548476768879485,0.02294824076344426,TensorFlow NMT
1512,Các nhóm như Anonymous đã nổi dậy trong 12 tháng qua và đã trở thành một lực lượng trọng yếu trong cuộc chơi tấn công mạng này .,"Các nhóm như là người đã phát triển được trong 12 tháng qua , và trở thành một người chơi được một người chơi lớn trong các cuộc tấn công trên mạng .",những nhóm như những người vô danh đã lớn lên trong 12 tháng qua và trở thành một người chơi lớn trong lĩnh vực các cuộc tấn công trực tuyến.,46.31059126557825,45.25279386857042,1.0577973970078318,TensorFlow NMT
1513,"Như vậy chúng ta có ba nhóm tấn công chính : những kẻ tội phạm với mục đích kiếm tiền bất chính những hackers như Anonymous hoạt động để phản kháng và cuối cùng chính là chính phủ của chúng ta , chính phủ đang tấn công chúng ta .","Đó là 3 người bị thương mại : những tội phạm của những người làm cho tiền , những kẻ làm cho những người làm cho tiền , những người làm cho những người làm cho việc phản ứng , nhưng những nhóm cuối cùng là quốc gia , chính phủ đã làm","đó là ba kẻ tấn công chính những người làm điều đó với tiền bạc như những kẻ vô danh đang làm điều đó cho cuộc phản đối, nhưng sau đó nhóm quốc gia là chính phủ, chính phủ đang thực hiện các cuộc tấn công",25.72839359535074,34.712612083284064,-8.984218487933322,PyTorch Transformer
1514,Có rất nhiều trường hợp giống như những gì đã xảy ra tại DigiNotar .,Và chúng tôi nhìn vào các trường hợp như những gì xảy ra trong các siêu cường .,và sau đó chúng ta nhìn vào những trường hợp như những gì đã xảy ra trong bụng.,38.403994978843755,47.197141373651185,-8.79314639480743,PyTorch Transformer
1515,Đây là một ví dụ điển hình về những gì sẽ xảy ra khi chính phủ thực hiện tấn công chống lại người dân của chính họ .,Đây là một ví dụ về những gì xảy ra khi chính phủ tấn công của họ .,đây là một ví dụ điển hình về những gì xảy ra khi các chính phủ tấn công công công dân của họ.,50.39098528738379,62.20252111564088,-11.811535828257085,PyTorch Transformer
